TICKER	FECHA	APERTURA	MAXIMO	MINIMO	ULTIMO	VOLUMEN
I IB	17/04/2003	6455.4	6575.4	6441.8	6566.7	686804
I IB	22/04/2003	6546.4	6592	6492.9	6577.6	859077
I IB	23/04/2003	6646.6	6667.2	6543.8	6587.4	1361945
I IB	24/04/2003	6575.5	6642.5	6517.6	6520.3	1416201
I IB	25/04/2003	6532.3	6567.8	6454.6	6492.5	1054905
I IB	28/04/2003	6465.3	6620.1	6453.4	6607.7	1027036
I IB	29/04/2003	6643	6674.7	6563.6	6572.7	1424111
I IB	30/04/2003	6577.3	6598.3	6492.5	6499.3	1284999
I IB	02/05/2003	6471.9	6474	6339.3	6456.4	1575420
I IB	05/05/2003	6503.4	6563.7	6474.9	6480.1	835415
I IB	06/05/2003	6487.9	6576.7	6470	6568.7	1346313
I IB	07/05/2003	6548.5	6578.1	6405.9	6435.7	1434627
I IB	08/05/2003	6441.4	6448.6	6293.9	6308.1	1167876
I IB	09/05/2003	6336.4	6390	6259.9	6383.1	1042110
I IB	12/05/2003	6430.8	6430.8	6315.1	6394	845572
I IB	13/05/2003	6415.5	6441.4	6331.3	6368.6	943396
I IB	14/05/2003	6353.9	6445	6351.7	6356.5	1201002
I IB	15/05/2003	6368.7	6431.8	6340.1	6401.8	747616
I IB	16/05/2003	6419.9	6488.3	6394.4	6467.4	944792
I IB	19/05/2003	6420.7	6429.6	6269.1	6284.9	895866
I IB	20/05/2003	6298.2	6344.5	6234.5	6302.7	972309
I IB	21/05/2003	6303.6	6308.6	6177.8	6190.1	1107521
I IB	22/05/2003	6251.2	6317.4	6214.3	6309.1	911456
I IB	23/05/2003	6347.4	6377.1	6287	6353.4	845756
I IB	26/05/2003	6367.6	6405.7	6331.3	6338.7	434131
I IB	27/05/2003	6334	6379.1	6252	6372.4	785773
I IB	28/05/2003	6409	6476.5	6402.6	6472.9	1374078
I IB	29/05/2003	6442.2	6532.6	6439.3	6477.7	861343
I IB	30/05/2003	6469.3	6558.5	6438.7	6526.9	1031531
I IB	02/06/2003	6554	6618.7	6542.4	6596.4	1020539
I IB	03/06/2003	6524.7	6557.6	6491.7	6554.5	1316034
I IB	04/06/2003	6587.1	6658	6561.6	6636.5	1215423
I IB	05/06/2003	6655.5	6679.4	6563.5	6587.8	1165650
I IB	06/06/2003	6622.3	6728.7	6622.2	6705.7	1327748
I IB	09/06/2003	6673.9	6703.7	6635.5	6670.1	772129
I IB	10/06/2003	6642.8	6726.7	6635.1	6696.8	1112831
I IB	11/06/2003	6723.1	6791.2	6676.9	6791.2	1476786
I IB	12/06/2003	6801	6858.9	6795.6	6849.1	1583235
I IB	13/06/2003	6855.7	6936.4	6813.8	6857.2	1606442
I IB	16/06/2003	6812.9	6960.9	6787.9	6960.9	1323076
I IB	17/06/2003	7011.1	7032.3	6940.4	6977.1	1977200
I IB	18/06/2003	6979.8	7030.4	6958.6	7015.8	1504724
I IB	19/06/2003	7008.7	7019.8	6900.4	6908.6	1614865
I IB	20/06/2003	6902	7081.6	6883.2	7081.6	2245127
I IB	23/06/2003	6963.2	7019.4	6906.9	6919.7	1259905
